2.1 0.25195693 0.000545448649142
2.12 0.26303362 0.000560264336145
2.14 0.27421972 0.000465127452443
2.16 0.28615313 0.000461869515481
2.18 0.29631547 0.000512056553801
2.2 0.3092255 0.000506943913762
2.22 0.32000015 0.000435026302969
2.24 0.33168006 0.000537424218252
2.26 0.34185164 0.0004418789315
2.28 0.35310756 0.000541474462799
2.3 0.36239273 0.000564605464525
2.32 0.37391331 0.00044905511459
2.34 0.3842552 0.000520281187821
2.36 0.39254264 0.000463372969328
2.38 0.40242253 0.000506447772718
2.4 0.41080891 0.000419831531711
2.42 0.4202278 0.000471696428649
2.44 0.42754428 0.000456703500552
2.46 0.43505979 0.000423194333208
2.48 0.44176076 0.000456935714542
2.5 0.44832339 0.000407457256874
