1.1 1.0242185 0.00314062740633
1.2 1.0011364 3.44433131127e-06
1.3 1.0015488 4.37151252304e-06
1.4 1.002062 6.68521378367e-06
1.5 1.0028771 8.19559137586e-06
1.6 1.0040312 1.14036225688e-05
1.7 1.00589995 1.68671909092e-05
1.8 1.00943165 2.8250631401e-05
1.9 1.0154535 5.02736833021e-05
2.0 1.0310348 0.000129556894169
2.1 1.0743496 0.000512005949253
2.2 1.2084776 0.00120720105501
2.3 1.46408805 0.00218352657903
2.4 1.64266185 0.00222650147614
2.5 1.75697495 0.00231361848479
2.6 1.8414618 0.00219841843198
2.7 1.84159975 0.00217305833971
2.8 1.89160585 0.0020455107306
2.9 1.90428015 0.00198365130522
3.0 1.9285256 0.00178911966714
