1.1 -2.3638992 0.000217171916698
1.2 -2.295753 0.000130282422583
1.3 -2.2186787 0.000167296334483
1.4 -2.1360926 0.000193210891207
1.5 -2.047877 8.04085033548e-05
1.6 -1.9472179 0.000146904010976
1.7 -1.8376505 0.000187142959906
1.8 -1.7186796 6.48771495002e-05
1.9 -1.579963 8.66822280037e-05
2.0 -1.4242998 8.03063412191e-05
2.1 -1.2416722 0.000140940412614
2.2 -1.01406137 0.00022892886677
2.3 -0.87184704 7.69274310867e-05
2.4 -0.79727013 4.54505701028e-05
2.5 -0.74119785 3.77845864251e-05
2.6 -0.69528449 2.82965922748e-05
2.7 -0.65599813 2.55918954896e-05
2.8 -0.62247617 2.35783449184e-05
2.9 -0.59281765 2.31921273378e-05
3.0 -0.56643111 2.37776059726e-05
