2.0 255.553278689 0.0 0.033645493597
4.0 255.540512821 0.0 0.033380418652
8.0 255.579055441 0.0 0.0308750169455
16.0 255.525179856 0.0 0.0335513831297
32.0 255.467078189 0.0 0.0356564575958
64.0 255.443872297 0.0 0.0352704558228
128.0 255.531958763 0.0 0.0324788494131
256.0 255.510835913 0.0 0.033491640373
