1.1 6.307835368 0.208387004347
1.2 5.46163094 0.175192836208
1.3 6.133175546 0.245189623202
1.4 2.852213725 0.150480707752
1.5 2.48480126 0.127046843586
1.6 2.5191585 0.111893854152
1.7 0.76059898 0.0203751674719
1.8 0.68294185 0.0173194130989
1.9 1.10942718 0.0377097210584
2.0 1.23675302 0.0160377190015
2.1 2.16347611 0.0178566084085
2.2 7.1743806 0.0414643496005
2.3 4.450295 0.0215306200513
2.4 2.26152612 0.0081164969794
2.5 1.38630488 0.00434823287405
2.6 0.98586688 0.00262273171952
2.7 0.70960129 0.00150204908224
2.8 0.58013334 0.00123959760939
2.9 0.48409603 0.000906481055833
3.0 0.4179981 0.000677474136543
