2.1 1.0642336 0.000170746626321
2.12 1.0719559 0.000196246941123
2.14 1.0805241 0.000225099226787
2.16 1.090004 0.000257960810977
2.18 1.1004556 0.000295100536089
2.2 1.1119395 0.000337125418057
2.22 1.1245094 0.000384568142726
2.24 1.1382156 0.000437967357688
2.26 1.1531002 0.000498075214802
2.26918531421 1.1603406 0.00052803387808
2.28 1.1691977 0.000565399944376
2.3 1.1865346 0.000640652314754
2.32 1.2051247 0.000724682695461
2.34 1.2249711 0.000818099369209
2.36 1.2460671 0.000921620000814
2.38 1.2683914 0.00103599652528
2.4 1.2919102 0.0011618102339
2.42 1.3165795 0.00129976142715
2.44 1.3423419 0.001450326044
2.46 1.3691319 0.00161419045775
2.48 1.3968699 0.00179167547561
2.5 1.4254699 0.00198332824563
