16.0 0.430399984 0.0171353447181
32.0 0.492545806 0.0106115551285
64.0 0.520517102 0.00868649324203
128.0 0.536166681 0.00735734697952
256.0 0.54410603 0.00567774441179
512.0 0.52860382 0.00604440833936
1024.0 0.517518669 0.00582532127391
2048.0 0.52152491 0.00476217092209
4096.0 0.535319445 0.00509405789164
8192.0 0.53563273 0.00408514516874
16384.0 0.514022932 0.00465264258317
32768.0 0.530915331 0.00421745195233
65536.0 0.467871166667 0.00504086474742
131072.0 0.5320155 0.0051189197
262144.0 0.475660166667 0.00541141701209
524288.0 0.487426166667 0.00515429515239
1048580.0 0.56048 0.00393741077984
